Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
26,55.90993,2.5,68056.53635,4.184156494e-08
26,55.90993,2.5,69544.71297,3.950311879e-08
26,55.90993,2.5,71065.00385,3.714685354e-08
26,55.90993,2.5,72618.10178,3.518950955e-08
26,55.90993,2.5,74204.71448,3.343101337e-08
26,55.90993,2.5,75825.56493,3.16531485e-08
26,55.90993,2.5,77481.39175,2.975751382e-08
26,55.90993,2.5,79172.94945,2.808153154e-08
26,55.90993,2.5,80901.00886,2.668996344e-08
26,55.90993,2.5,82666.35742,2.530828123e-08
26,55.90993,2.5,84469.79958,2.387945748e-08
26,55.90993,2.5,86312.15713,2.248460322e-08
26,55.90993,2.5,88194.26961,2.130780085e-08
26,55.90993,2.5,90116.99467,2.013706206e-08
26,55.90993,2.5,92081.20845,1.961815627e-08
26,55.90993,2.555002523,0.1859729305,5.183593854e-07
26,55.90993,2.555002523,0.1940836917,5.48666863e-07
26,55.90993,2.555002523,0.2025481457,5.806552502e-07
26,55.90993,2.555002523,0.2113817128,6.144147365e-07
26,55.90993,2.555002523,0.2206004855,6.500409518e-07
26,55.90993,2.555002523,0.2302212572,6.877031341e-07
26,55.90993,2.555002523,0.2402615534,7.274427505e-07
26,55.90993,2.555002523,0.250739663,7.693710194e-07
26,55.90993,2.555002523,0.261674672,8.136066708e-07
26,55.90993,2.555002523,0.2730864978,8.603553947e-07
26,55.90993,2.555002523,0.2849959255,9.096704439e-07
26,55.90993,2.555002523,0.2974246459,9.616889502e-07
26,55.90993,2.555002523,0.3103952944,1.016558268e-06
26,55.90993,2.555002523,0.3239314927,1.074528565e-06
26,55.90993,2.555002523,0.3380578913,1.135667889e-06
26,55.90993,2.555002523,0.3528002143,1.200145297e-06
26,55.90993,2.555002523,0.3681853062,1.268143607e-06
26,55.90993,2.555002523,0.3842411805,1.339967264e-06
26,55.90993,2.555002523,0.4009970708,1.415702854e-06
26,55.90993,2.555002523,0.4184834833,1.49555876e-06
26,55.90993,2.555002523,0.4367322528,1.579761724e-06
26,55.90993,2.555002523,0.4557765998,1.668682435e-06
26,55.90993,2.555002523,0.4756511911,1.762430665e-06
26,55.90993,2.555002523,0.4963922027,1.861263231e-06
26,55.90993,2.555002523,0.5180373849,1.965461265e-06
26,55.90993,2.555002523,0.5406261313,2.075476293e-06
26,55.90993,2.555002523,0.5641995496,2.191447058e-06
26,55.90993,2.555002523,0.5888005363,2.313690004e-06
26,55.90993,2.555002523,0.6144738543,2.442553591e-06
26,55.90993,2.555002523,0.6412662139,2.578587974e-06
26,55.90993,2.555002523,0.6692263573,2.721968049e-06
26,55.90993,2.555002523,0.6984051465,2.873083644e-06
26,55.90993,2.555002523,0.7288556558,3.032366531e-06
26,55.90993,2.555002523,0.760633267,3.200487162e-06
26,55.90993,2.555002523,0.7937957701,3.377665497e-06
26,55.90993,2.555002523,0.828403467,3.564381638e-06
26,55.90993,2.555002523,0.8645192809,3.761170396e-06
26,55.90993,2.555002523,0.9022088694,3.968848872e-06
26,55.90993,2.555002523,0.9415407431,4.187693138e-06
26,55.90993,2.555002523,0.982586389,4.418294281e-06
26,55.90993,2.555002523,1.025420399,4.661314466e-06
26,55.90993,2.555002523,1.070120605,4.917749438e-06
26,55.90993,2.555002523,1.116768219,5.187945053e-06
26,55.90993,2.555002523,1.165447976,5.472628738e-06
26,55.90993,2.555002523,1.216248292,5.772619924e-06
26,55.90993,2.555002523,1.269261418,6.08913175e-06
26,55.90993,2.555002523,1.324583608,6.422596748e-06
26,55.90993,2.555002523,1.38231529,6.773909655e-06
26,55.90993,2.555002523,1.442561247,7.144083867e-06
26,55.90993,2.555002523,1.505430807,7.534596688e-06
26,55.90993,2.555002523,1.571038033,7.945988146e-06
26,55.90993,2.555002523,1.639501933,8.379357985e-06
26,55.90993,2.555002523,1.710946669,8.835958444e-06
26,55.90993,2.555002523,1.785501779,9.317587173e-06
26,55.90993,2.555002523,1.86330241,9.824917265e-06
26,55.90993,2.555002523,1.944489558,1.035929917e-05
26,55.90993,2.555002523,2.029210316,1.092227854e-05
26,55.90993,2.555002523,2.117618142,1.151604044e-05
26,55.90993,2.555002523,2.209873125,1.214142228e-05
26,55.90993,2.555002523,2.306142274,1.280008024e-05
26,55.90993,2.555002523,2.40659981,1.349391937e-05
26,55.90993,2.555002523,2.511427478,1.422559134e-05
26,55.90993,2.555002523,2.620814867,1.499613591e-05
26,55.90993,2.555002523,2.734959743,1.580758071e-05
26,55.90993,2.555002523,2.854068402,1.666226906e-05
26,55.90993,2.555002523,2.978356027,1.756341165e-05
26,55.90993,2.555002523,3.108047072,1.851229642e-05
26,55.90993,2.555002523,3.243375654,1.951139994e-05
26,55.90993,2.555002523,3.384585963,2.056359681e-05
26,55.90993,2.555002523,3.531932688,2.167276245e-05
26,55.90993,2.555002523,3.685681464,2.284048763e-05
26,55.90993,2.555002523,3.846109333,2.406978767e-05
26,55.90993,2.555002523,4.013505228,2.53641759e-05
26,55.90993,2.555002523,4.188170472,2.672830986e-05
26,55.90993,2.555002523,4.370419304,2.816414738e-05
26,55.90993,2.555002523,4.560579416,2.967534398e-05
26,55.90993,2.555002523,4.758992524,3.126617206e-05
26,55.90993,2.555002523,4.966014951,3.29421959e-05
26,55.90993,2.555002523,5.182018243,3.470581429e-05
26,55.90993,2.555002523,5.407389801,3.656143322e-05
26,55.90993,2.555002523,5.642533543,3.851421265e-05
26,55.90993,2.555002523,5.887870592,4.057074602e-05
26,55.90993,2.555002523,6.143839991,4.27339559e-05
26,55.90993,2.555002523,6.410899443,4.500911126e-05
26,55.90993,2.555002523,6.689526085,4.740238604e-05
26,55.90993,2.555002523,6.980217286,4.992150644e-05
26,55.90993,2.555002523,7.283491485,5.257000779e-05
26,55.90993,2.555002523,7.599889048,5.535412499e-05
26,55.90993,2.555002523,7.929973173,5.828115165e-05
26,55.90993,2.555002523,8.274330815,6.136000373e-05
26,55.90993,2.555002523,8.633573658,6.459491994e-05
26,55.90993,2.555002523,9.008339112,6.799317435e-05
26,55.90993,2.555002523,9.399291361,7.15632344e-05
26,55.90993,2.555002523,9.807122433,7.531517407e-05
26,55.90993,2.555002523,10.23255332,7.925402023e-05
26,55.90993,2.555002523,10.67633515,8.338809924e-05
26,55.90993,2.555002523,11.13925037,8.772700796e-05
