Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
23,50.9975,2.5,4426.113149,1.410572843e-06
23,50.9975,2.5,4538.230858,1.335910976e-06
23,50.9975,2.5,4652.838373,1.26427291e-06
23,50.9975,2.5,4769.988046,1.200248041e-06
23,50.9975,2.5,4889.733379,1.139948784e-06
23,50.9975,2.5,5012.129048,1.079363418e-06
23,50.9975,2.5,5137.230933,1.021178751e-06
23,50.9975,2.5,5265.096138,9.692231296e-07
23,50.9975,2.5,5395.783024,9.202880665e-07
23,50.9975,2.5,5529.351227,8.710467507e-07
23,50.9975,2.5,5665.861697,8.236433915e-07
23,50.9975,2.5,5805.376714,7.813765946e-07
23,50.9975,2.5,5947.959926,7.41690773e-07
23,50.9975,2.5,6093.676375,7.017117091e-07
23,50.9975,2.5,6242.592525,6.629896393e-07
23,50.9975,2.5,6394.776294,6.285531355e-07
23,50.9975,2.5,6550.297086,5.96437916e-07
23,50.9975,2.5,6709.225824,5.640688194e-07
23,50.9975,2.5,6871.634978,5.323752162e-07
23,50.9975,2.5,7037.598602,5.042459127e-07
23,50.9975,2.5,7207.192367,4.782851683e-07
23,50.9975,2.5,7380.493596,4.521496112e-07
23,50.9975,2.5,7557.581298,4.261706428e-07
23,50.9975,2.5,7738.536205,4.032035116e-07
23,50.9975,2.5,7923.44081,3.82373196e-07
23,50.9975,2.5,8112.379404,3.615086751e-07
23,50.9975,2.5,8305.438112,3.404832474e-07
23,50.9975,2.5,8502.704936,3.217178135e-07
23,50.9975,2.5,8704.269796,3.049536947e-07
23,50.9975,2.5,8910.224565,2.883803748e-07
23,50.9975,2.5,9120.663117,2.715500265e-07
23,50.9975,2.5,9335.681368,2.561913298e-07
23,50.9975,2.5,9555.377318,2.426074813e-07
23,50.9975,2.5,9779.8511,2.294545794e-07
23,50.9975,2.5,10009.20502,2.160579262e-07
23,50.9975,2.5,10243.54361,2.034823078e-07
23,50.9975,2.5,10482.97367,1.924485606e-07
23,50.9975,2.5,10727.60431,1.820410093e-07
23,50.9975,2.5,10977.54703,1.714636804e-07
23,50.9975,2.5,11232.91574,1.61193473e-07
23,50.9975,2.5,11493.82681,1.522308615e-07
23,50.9975,2.5,11760.39916,1.440472789e-07
23,50.9975,2.5,12032.75425,1.357941014e-07
23,50.9975,2.5,12311.01622,1.274615059e-07
23,50.9975,2.5,12595.31186,1.201754786e-07
23,50.9975,2.5,12885.77075,1.137649324e-07
23,50.9975,2.5,13182.52524,1.073601473e-07
23,50.9975,2.5,13485.71056,1.008087597e-07
23,50.9975,2.5,13795.4649,9.48538168e-08
23,50.9975,2.5,14111.92939,8.970614678e-08
23,50.9975,2.5,14435.24825,8.47407245e-08
23,50.9975,2.5,14765.56883,7.965193255e-08
23,50.9975,2.5,15103.04165,7.479091517e-08
23,50.9975,2.5,15447.82049,7.062321717e-08
23,50.9975,2.5,15800.06247,6.678030462e-08
23,50.9975,2.5,16159.92811,6.285409013e-08
23,50.9975,2.5,16527.5814,5.889783842e-08
23,50.9975,2.5,16903.18987,5.550908919e-08
23,50.9975,2.5,17286.92469,5.254561935e-08
23,50.9975,2.5,17678.96072,4.953026131e-08
23,50.9975,2.5,18079.47661,4.643848172e-08
23,50.9975,2.5,18488.65487,4.363699155e-08
23,50.9975,2.5,18906.68197,4.127614938e-08
23,50.9975,2.5,19333.74838,3.896157136e-08
23,50.9975,2.5,19770.04873,3.657784787e-08
23,50.9975,2.5,20215.78183,3.426096243e-08
23,50.9975,2.5,20671.1508,3.235854901e-08
23,50.9975,2.5,21136.36314,3.058220613e-08
23,50.9975,2.5,21611.63084,2.875733065e-08
23,50.9975,2.5,22097.17048,2.688732261e-08
23,50.9975,2.5,22593.20331,2.53279479e-08
23,50.9975,2.5,23099.95537,2.395223315e-08
23,50.9975,2.5,23617.65759,2.256685752e-08
23,50.9975,2.5,24146.54586,2.113419762e-08
23,50.9975,2.5,24686.86119,1.982463579e-08
23,50.9975,2.5,25238.84981,1.872762315e-08
23,50.9975,2.5,25802.76324,1.767695517e-08
23,50.9975,2.5,26378.85845,1.658992668e-08
23,50.9975,2.5,26967.39796,1.55043865e-08
23,50.9975,2.5,27568.64997,1.462330237e-08
23,50.9975,2.5,28182.88844,1.382003697e-08
23,50.9975,2.5,28810.39328,1.300235932e-08
23,50.9975,2.5,29451.45044,1.216485491e-08
23,50.9975,2.5,30106.35204,1.142329488e-08
23,50.9975,2.5,30775.39649,1.078869606e-08
23,50.9975,2.5,31458.88869,1.017345074e-08
23,50.9975,2.5,32157.14008,9.53242803e-09
23,50.9975,2.5,32870.46885,8.912366752e-09
23,50.9975,2.5,33599.20005,8.412728249e-09
23,50.9975,2.5,34343.66575,7.943764825e-09
23,50.9975,2.5,35104.20519,7.46399393e-09
23,50.9975,2.5,35881.16495,6.97937419e-09
23,50.9975,2.5,36674.89906,6.55912476e-09
23,50.9975,2.5,37485.76923,6.194145447e-09
23,50.9975,2.5,38314.14494,5.834943748e-09
23,50.9975,2.5,39160.40368,5.459675425e-09
23,50.9975,2.5,40024.93108,5.107491817e-09
23,50.9975,2.5,40908.12109,4.825459372e-09
23,50.9975,2.5,41810.37616,4.552559405e-09
23,50.9975,2.5,42732.10744,4.272882702e-09
23,50.9975,2.5,43673.73494,3.992212099e-09
23,50.9975,2.5,44635.68776,3.753955045e-09
23,50.9975,2.5,45618.40423,3.546859353e-09
23,50.9975,2.5,46622.33216,3.337906222e-09
23,50.9975,2.5,47647.92904,3.118689573e-09
23,50.9975,2.5,48695.6622,2.917669566e-09
23,50.9975,2.5,49766.00908,2.759227623e-09
23,50.9975,2.5,50859.45743,2.60073729e-09
23,50.9975,2.5,51976.50551,2.438341803e-09
23,50.9975,2.5,53117.66233,2.274140091e-09
23,50.9975,2.5,54283.44792,2.141664284e-09
23,50.9975,2.5,55474.39349,2.022241986e-09
23,50.9975,2.5,56691.04174,1.901309208e-09
23,50.9975,2.5,57933.94708,1.773641851e-09
23,50.9975,2.5,59203.67589,1.662086448e-09
23,50.9975,2.5,60500.80675,1.569986751e-09
23,50.9975,2.5,61825.93075,1.478747382e-09
23,50.9975,2.5,63179.65172,1.385852414e-09
23,50.9975,2.5,64562.58654,1.292649515e-09
23,50.9975,2.5,65975.36539,1.217145672e-09
23,50.9975,2.5,67418.63204,1.148788639e-09
23,50.9975,2.5,68893.04418,1.079718447e-09
23,50.9975,2.5,70399.27366,1.007693221e-09
23,50.9975,2.5,71938.00685,9.444860794e-10
23,50.9975,2.5,73509.94493,8.916870517e-10
23,50.9975,2.5,75115.8042,8.389840938e-10
23,50.9975,2.5,76756.31643,7.865325626e-10
23,50.9975,2.5,78432.22917,7.333637889e-10
23,50.9975,2.5,80144.30612,6.909373503e-10
23,50.9975,2.5,81893.32743,6.522367697e-10
23,50.9975,2.5,83680.0901,6.124442731e-10
23,50.9975,2.5,85505.40834,5.725896305e-10
23,50.9975,2.5,87370.11392,5.332969892e-10
23,50.9975,2.5,89275.05655,5.214319886e-10
23,50.9975,2.555002523,0.1749089288,7.442677586e-08
23,50.9975,2.555002523,0.1825372077,7.822877022e-08
23,50.9975,2.555002523,0.1904981435,8.221695999e-08
23,50.9975,2.555002523,0.1988062399,8.640025817e-08
23,50.9975,2.555002523,0.2074766326,9.078803812e-08
23,50.9975,2.555002523,0.2165251169,9.539389202e-08
23,50.9975,2.555002523,0.2259681764,1.00224499e-07
23,50.9975,2.555002523,0.2358230129,1.052906044e-07
23,50.9975,2.555002523,0.2461075779,1.106035515e-07
23,50.9975,2.555002523,0.256840605,1.161795228e-07
23,50.9975,2.555002523,0.268041644,1.220267263e-07
23,50.9975,2.555002523,0.2797310965,1.281581152e-07
23,50.9975,2.555002523,0.2919302529,1.345874123e-07
23,50.9975,2.555002523,0.304661331,1.413339008e-07
23,50.9975,2.555002523,0.3179475167,1.484076437e-07
23,50.9975,2.555002523,0.3318130054,1.558242539e-07
23,50.9975,2.555002523,0.3462830469,1.636003284e-07
23,50.9975,2.555002523,0.3613839902,1.717588616e-07
23,50.9975,2.555002523,0.3771433321,1.803121661e-07
23,50.9975,2.555002523,0.3935897669,1.892790578e-07
23,50.9975,2.555002523,0.4107532382,1.986796047e-07
23,50.9975,2.555002523,0.4286649935,2.085412429e-07
23,50.9975,2.555002523,0.4473576407,2.18879011e-07
23,50.9975,2.555002523,0.4668652074,2.297155818e-07
23,50.9975,2.555002523,0.4872232023,2.410752135e-07
23,50.9975,2.555002523,0.5084686799,2.529906572e-07
23,50.9975,2.555002523,0.5306403073,2.654802531e-07
23,50.9975,2.555002523,0.5537784345,2.785713165e-07
23,50.9975,2.555002523,0.5779251672,2.922931627e-07
23,50.9975,2.555002523,0.6031244435,3.066849004e-07
23,50.9975,2.555002523,0.6294221126,3.217688666e-07
23,50.9975,2.555002523,0.6568660186,3.375779621e-07
23,50.9975,2.555002523,0.6855060866,3.541476031e-07
23,50.9975,2.555002523,0.7153944128,3.715244994e-07
23,50.9975,2.555002523,0.7465853591,3.897358233e-07
23,50.9975,2.555002523,0.779135651,4.088211924e-07
23,50.9975,2.555002523,0.8131044799,4.288233786e-07
23,50.9975,2.555002523,0.8485536105,4.49798173e-07
23,50.9975,2.555002523,0.8855474915,4.717785937e-07
23,50.9975,2.555002523,0.9241533726,4.948123305e-07
23,50.9975,2.555002523,0.964441425,5.189510164e-07
23,50.9975,2.555002523,1.006484868,5.44261282e-07
23,50.9975,2.555002523,1.050360102,5.707832076e-07
23,50.9975,2.555002523,1.096146845,5.98574175e-07
23,50.9975,2.555002523,1.143928273,6.276964807e-07
23,50.9975,2.555002523,1.193791177,6.582296753e-07
23,50.9975,2.555002523,1.245826112,6.902223638e-07
23,50.9975,2.555002523,1.300127562,7.237435501e-07
23,50.9975,2.555002523,1.356794111,7.588683454e-07
23,50.9975,2.555002523,1.415928618,7.956916708e-07
23,50.9975,2.555002523,1.4776384,8.342724101e-07
23,50.9975,2.555002523,1.542035428,8.746934813e-07
23,50.9975,2.555002523,1.609236524,9.170453653e-07
23,50.9975,2.555002523,1.679363573,9.614412217e-07
23,50.9975,2.555002523,1.752543736,1.007952312e-06
23,50.9975,2.555002523,1.828909681,1.056678175e-06
23,50.9975,2.555002523,1.908599819,1.107727677e-06
23,50.9975,2.555002523,1.991758549,1.161235544e-06
23,50.9975,2.555002523,2.078536514,1.217287916e-06
23,50.9975,2.555002523,2.169090874,1.276004129e-06
23,50.9975,2.555002523,2.263585579,1.337514963e-06
23,50.9975,2.555002523,2.362191663,1.40198052e-06
23,50.9975,2.555002523,2.465087545,1.469504789e-06
23,50.9975,2.555002523,2.572459347,1.54023059e-06
23,50.9975,2.555002523,2.684501223,1.614314695e-06
23,50.9975,2.555002523,2.801415698,1.691946874e-06
23,50.9975,2.555002523,2.923414027,1.773252464e-06
23,50.9975,2.555002523,3.050716568,1.858401996e-06
23,50.9975,2.555002523,3.183553168,1.947582864e-06
23,50.9975,2.555002523,3.322163564,2.041019212e-06
23,50.9975,2.555002523,3.466797807,2.138861822e-06
23,50.9975,2.555002523,3.617716694,2.241313683e-06
23,50.9975,2.555002523,3.775192227,2.348597944e-06
23,50.9975,2.555002523,3.939508084,2.46097808e-06
23,50.9975,2.555002523,4.110960115,2.578635062e-06
23,50.9975,2.555002523,4.289856849,2.701809533e-06
23,50.9975,2.555002523,4.476520035,2.830765856e-06
23,50.9975,2.555002523,4.671285193,2.965811742e-06
23,50.9975,2.555002523,4.874502191,3.107163774e-06
23,50.9975,2.555002523,5.086535851,3.255105688e-06
23,50.9975,2.555002523,5.307766567,3.409948534e-06
23,50.9975,2.555002523,5.53859096,3.572048567e-06
23,50.9975,2.555002523,5.779422553,3.741664058e-06
23,50.9975,2.555002523,6.030692472,3.919127183e-06
23,50.9975,2.555002523,6.292850176,4.104800553e-06
23,50.9975,2.555002523,6.566364216,4.299091815e-06
23,50.9975,2.555002523,6.851723026,4.502307595e-06
23,50.9975,2.555002523,7.149435736,4.71483314e-06
23,50.9975,2.555002523,7.460033027,4.937085953e-06
23,50.9975,2.555002523,7.784068013,5.169525126e-06
23,50.9975,2.555002523,8.122117155,5.412512739e-06
23,50.9975,2.555002523,8.474781215,5.666490109e-06
23,50.9975,2.555002523,8.842686242,5.931929912e-06
23,50.9975,2.555002523,9.226484596,6.209338046e-06
23,50.9975,2.555002523,9.626856007,6.499139334e-06
23,50.9975,2.555002523,10.04450868,6.801831154e-06
23,50.9975,2.555002523,10.48018044,7.117936445e-06
23,50.9975,2.555002523,10.93463989,7.447995981e-06
23,50.9975,2.555002523,11.40868767,7.79250446e-06
23,50.9975,2.555002523,11.9031577,8.152010471e-06
23,50.9975,2.555002523,12.41891852,8.52707412e-06
23,50.9975,2.555002523,12.9568746,8.918248522e-06
23,50.9975,2.555002523,13.51796778,9.32610484e-06
23,50.9975,2.555002523,14.10317874,9.751230799e-06
23,50.9975,2.555002523,14.71352845,1.019419855e-05
23,50.9975,2.555002523,15.35007975,1.065553646e-05
23,50.9975,2.555002523,16.01393896,1.113589782e-05
23,50.9975,2.555002523,16.70625753,1.16358874e-05
23,50.9975,2.555002523,17.4282337,1.215604758e-05
23,50.9975,2.555002523,18.18111433,1.269682604e-05
23,50.9975,2.555002523,18.96619666,1.325896275e-05
23,50.9975,2.555002523,19.7848302,1.384304441e-05
23,50.9975,2.555002523,20.63841863,1.444951996e-05
23,50.9975,2.555002523,21.5284218,1.507867766e-05
23,50.9975,2.555002523,22.45635773,1.57313478e-05
23,50.9975,2.555002523,23.42380474,1.640804827e-05
23,50.9975,2.555002523,24.43240356,1.710904417e-05
23,50.9975,2.555002523,25.48385952,1.783436043e-05
